tweets;related;rainfall class;precision;recall;Normalized tweets;Normalized related;Normalized rainfall class;Normalized precision;Normalized recall;Next batch rainfall class
1;0;0.4;0.0;0.0;0.041666666666666664;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
8;0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0
0;0;0.6;0.0;0.0;0.0;0.0;0.09523809523809523;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.59;0.0;0.0;0.0;0.0;0.09365079365079365;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
0;0;0.6;0.0;0.0;0.0;0.0;0.09523809523809523;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
4;0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.6;0.0;0.0;0.0;0.0;0.09523809523809523;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.6;0.0;0.0;0.0;0.0;0.09523809523809523;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
6;0;0.2;0.0;0.0;0.25;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.6;0.0;0.0;0.0;0.0;0.09523809523809523;0.0;0.0;0
9;0;0.2;0.0;0.0;0.375;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
3;0;0.2;0.0;0.0;0.125;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
6;0;0.2;0.0;0.0;0.25;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
2;0;0.2;0.0;0.0;0.08333333333333333;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
1;0;0.2;0.0;0.0;0.041666666666666664;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.6;0.0;0.0;0.0;0.0;0.09523809523809523;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
14;0;0.2;0.0;0.0;0.5833333333333334;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.2;0.0;0.0;0.041666666666666664;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.2;0.0;0.0;0.041666666666666664;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
5;0;0.2;0.0;0.0;0.20833333333333334;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
6;0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
1;0;0.79;0.0;0.0;0.041666666666666664;0.0;0.1253968253968254;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.4;0.0;0.0;0.041666666666666664;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
10;0;0.2;0.0;0.0;0.4166666666666667;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
1;0;0.2;0.0;0.0;0.041666666666666664;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.79;0.0;0.0;0.0;0.0;0.1253968253968254;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.79;0.0;0.0;0.0;0.0;0.1253968253968254;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.2;0.0;0.0;0.041666666666666664;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.79;0.0;0.0;0.0;0.0;0.1253968253968254;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
18;0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.6;0.0;0.0;0.0;0.0;0.09523809523809523;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.79;0.0;0.0;0.0;0.0;0.1253968253968254;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
1;0;0.0;0.0;0.0;0.041666666666666664;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.2;0.0;0.0;0.041666666666666664;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.4;0.0;0.0;0.0;0.0;0.0634920634920635;0.0;0.0;0
2;0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.6;0.0;0.0;0.0;0.0;0.09523809523809523;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
1;0;0.6;0.0;0.0;0.041666666666666664;0.0;0.09523809523809523;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
0;0;0.2;0.0;0.0;0.0;0.0;0.03174603174603175;0.0;0.0;0
